exposure_id,campaign_id,customer_id,assignment,impressions,clicks,converted,order_value,media_cost
CMP003-E000487,CMP003,C000487,treatment,2,0,0,0.0,1.9915
CMP003-E000488,CMP003,C000488,treatment,2,0,0,0.0,1.9915
CMP003-E000489,CMP003,C000489,treatment,4,1,0,0.0,3.9829
CMP003-E000490,CMP003,C000490,treatment,3,0,0,0.0,2.9872
CMP003-E000491,CMP003,C000491,treatment,2,0,0,0.0,1.9915
CMP003-E000492,CMP003,C000492,treatment,4,0,0,0.0,3.9829
CMP003-E000493,CMP003,C000493,treatment,6,1,0,0.0,5.9744
CMP003-E000494,CMP003,C000494,treatment,3,0,0,0.0,2.9872
CMP003-E000495,CMP003,C000495,treatment,3,1,0,0.0,2.9872
CMP003-E000496,CMP003,C000496,control,0,0,0,0.0,0.0
CMP003-E000497,CMP003,C000497,treatment,5,0,0,0.0,4.9786
CMP003-E000498,CMP003,C000498,treatment,1,0,0,0.0,0.9957
CMP003-E000499,CMP003,C000499,treatment,6,2,1,188.23,5.9744
CMP003-E000500,CMP003,C000500,treatment,3,0,0,0.0,2.9872
CMP003-E000501,CMP003,C000501,treatment,1,0,0,0.0,0.9957
CMP003-E000502,CMP003,C000502,treatment,8,0,0,0.0,7.9658
CMP003-E000503,CMP003,C000503,treatment,2,0,0,0.0,1.9915
CMP003-E000504,CMP003,C000504,control,0,0,0,0.0,0.0
CMP003-E000505,CMP003,C000505,treatment,3,1,0,0.0,2.9872
CMP003-E000506,CMP003,C000506,control,0,0,0,0.0,0.0
CMP003-E000507,CMP003,C000507,treatment,2,0,0,0.0,1.9915
CMP003-E000508,CMP003,C000508,treatment,2,1,0,0.0,1.9915
CMP003-E000509,CMP003,C000509,treatment,6,0,0,0.0,5.9744
CMP003-E000510,CMP003,C000510,treatment,5,0,0,0.0,4.9786
CMP003-E000511,CMP003,C000511,treatment,3,0,0,0.0,2.9872
CMP003-E000512,CMP003,C000512,control,0,0,0,0.0,0.0
CMP003-E000513,CMP003,C000513,treatment,2,0,0,0.0,1.9915
CMP003-E000514,CMP003,C000514,treatment,6,0,0,0.0,5.9744
CMP003-E000515,CMP003,C000515,treatment,1,0,0,0.0,0.9957
CMP003-E000516,CMP003,C000516,treatment,3,0,0,0.0,2.9872
CMP003-E000517,CMP003,C000517,treatment,1,0,0,0.0,0.9957
CMP003-E000518,CMP003,C000518,treatment,6,2,0,0.0,5.9744
CMP003-E000519,CMP003,C000519,treatment,6,2,1,140.63,5.9744
CMP003-E000520,CMP003,C000520,treatment,2,0,0,0.0,1.9915
CMP003-E000521,CMP003,C000521,treatment,2,0,0,0.0,1.9915
CMP003-E000522,CMP003,C000522,treatment,2,0,0,0.0,1.9915
CMP003-E000523,CMP003,C000523,treatment,4,0,0,0.0,3.9829
CMP003-E000524,CMP003,C000524,treatment,3,0,0,0.0,2.9872
CMP003-E000525,CMP003,C000525,control,0,0,0,0.0,0.0
CMP003-E000526,CMP003,C000526,treatment,4,0,0,0.0,3.9829
CMP003-E000527,CMP003,C000527,control,0,0,0,0.0,0.0
CMP003-E000528,CMP003,C000528,treatment,3,1,0,0.0,2.9872
CMP003-E000529,CMP003,C000529,control,0,0,0,0.0,0.0
CMP003-E000530,CMP003,C000530,treatment,4,0,0,0.0,3.9829
CMP003-E000531,CMP003,C000531,control,0,0,0,0.0,0.0
CMP003-E000532,CMP003,C000532,treatment,1,0,1,115.15,0.9957
CMP003-E000533,CMP003,C000533,control,0,0,0,0.0,0.0
CMP003-E000534,CMP003,C000534,treatment,6,1,0,0.0,5.9744
CMP003-E000535,CMP003,C000535,treatment,2,1,0,0.0,1.9915
CMP003-E000536,CMP003,C000536,treatment,2,0,0,0.0,1.9915
CMP003-E000537,CMP003,C000537,treatment,6,0,0,0.0,5.9744
CMP003-E000538,CMP003,C000538,treatment,3,0,0,0.0,2.9872
CMP003-E000539,CMP003,C000539,treatment,1,0,0,0.0,0.9957
CMP003-E000540,CMP003,C000540,control,0,0,0,0.0,0.0
CMP003-E000541,CMP003,C000541,treatment,5,0,0,0.0,4.9786
CMP003-E000542,CMP003,C000542,treatment,6,0,0,0.0,5.9744
CMP003-E000543,CMP003,C000543,treatment,2,1,0,0.0,1.9915
CMP003-E000544,CMP003,C000544,control,0,0,0,0.0,0.0
CMP003-E000545,CMP003,C000545,treatment,5,0,1,514.43,4.9786
CMP003-E000546,CMP003,C000546,control,0,0,0,0.0,0.0
CMP003-E000547,CMP003,C000547,treatment,4,1,0,0.0,3.9829
CMP003-E000548,CMP003,C000548,treatment,3,0,0,0.0,2.9872
CMP003-E000549,CMP003,C000549,treatment,6,1,0,0.0,5.9744
CMP003-E000550,CMP003,C000550,treatment,7,2,0,0.0,6.9701
CMP003-E000551,CMP003,C000551,treatment,5,0,0,0.0,4.9786
CMP003-E000552,CMP003,C000552,control,0,0,1,75.22,0.0
CMP003-E000553,CMP003,C000553,treatment,5,1,0,0.0,4.9786
CMP003-E000554,CMP003,C000554,treatment,2,1,0,0.0,1.9915
CMP003-E000555,CMP003,C000555,treatment,3,0,0,0.0,2.9872
CMP003-E000556,CMP003,C000556,treatment,2,0,0,0.0,1.9915
CMP003-E000557,CMP003,C000557,treatment,1,0,0,0.0,0.9957
CMP003-E000558,CMP003,C000558,treatment,2,0,0,0.0,1.9915
CMP003-E000559,CMP003,C000559,treatment,2,1,0,0.0,1.9915
CMP003-E000560,CMP003,C000560,control,0,0,0,0.0,0.0
CMP003-E000561,CMP003,C000561,treatment,3,0,0,0.0,2.9872
CMP003-E000562,CMP003,C000562,treatment,2,0,0,0.0,1.9915
CMP003-E000563,CMP003,C000563,treatment,2,0,0,0.0,1.9915
CMP003-E000564,CMP003,C000564,treatment,2,0,0,0.0,1.9915
CMP003-E000565,CMP003,C000565,treatment,7,0,0,0.0,6.9701
CMP003-E000566,CMP003,C000566,treatment,3,0,0,0.0,2.9872
CMP003-E000567,CMP003,C000567,treatment,6,0,0,0.0,5.9744
CMP003-E000568,CMP003,C000568,control,0,0,0,0.0,0.0
CMP003-E000569,CMP003,C000569,treatment,3,0,0,0.0,2.9872
CMP003-E000570,CMP003,C000570,treatment,6,1,0,0.0,5.9744
CMP003-E000571,CMP003,C000571,control,0,0,0,0.0,0.0
CMP003-E000572,CMP003,C000572,treatment,1,0,0,0.0,0.9957
CMP003-E000573,CMP003,C000573,treatment,1,0,0,0.0,0.9957
CMP003-E000574,CMP003,C000574,treatment,2,0,0,0.0,1.9915
CMP003-E000575,CMP003,C000575,treatment,1,0,0,0.0,0.9957
CMP003-E000576,CMP003,C000576,treatment,4,0,0,0.0,3.9829
CMP003-E000577,CMP003,C000577,treatment,4,1,0,0.0,3.9829
CMP003-E000578,CMP003,C000578,treatment,3,0,0,0.0,2.9872
CMP003-E000579,CMP003,C000579,treatment,5,2,0,0.0,4.9786
CMP003-E000580,CMP003,C000580,treatment,2,0,0,0.0,1.9915
CMP003-E000581,CMP003,C000581,control,0,0,0,0.0,0.0
CMP003-E000582,CMP003,C000582,treatment,1,0,0,0.0,0.9957
CMP003-E000583,CMP003,C000583,control,0,0,0,0.0,0.0
CMP003-E000584,CMP003,C000584,treatment,3,1,1,61.94,2.9872
CMP003-E000585,CMP003,C000585,treatment,7,1,0,0.0,6.9701
CMP003-E000586,CMP003,C000586,treatment,8,1,0,0.0,7.9658
CMP003-E000587,CMP003,C000587,treatment,2,0,0,0.0,1.9915
CMP003-E000588,CMP003,C000588,treatment,3,1,0,0.0,2.9872
CMP003-E000589,CMP003,C000589,treatment,4,0,1,82.95,3.9829
CMP003-E000590,CMP003,C000590,treatment,4,0,0,0.0,3.9829
CMP003-E000591,CMP003,C000591,treatment,2,0,0,0.0,1.9915
CMP003-E000592,CMP003,C000592,treatment,5,1,0,0.0,4.9786
CMP003-E000593,CMP003,C000593,treatment,3,0,0,0.0,2.9872
CMP003-E000594,CMP003,C000594,treatment,3,0,0,0.0,2.9872
CMP003-E000595,CMP003,C000595,treatment,4,0,0,0.0,3.9829
CMP003-E000596,CMP003,C000596,treatment,2,0,0,0.0,1.9915
CMP003-E000597,CMP003,C000597,treatment,1,0,0,0.0,0.9957
CMP003-E000598,CMP003,C000598,treatment,4,1,0,0.0,3.9829
CMP003-E000599,CMP003,C000599,treatment,3,0,0,0.0,2.9872
CMP003-E000600,CMP003,C000600,treatment,2,0,0,0.0,1.9915
CMP003-E000601,CMP003,C000601,treatment,1,0,0,0.0,0.9957
CMP003-E000602,CMP003,C000602,treatment,2,0,0,0.0,1.9915
CMP003-E000603,CMP003,C000603,treatment,5,1,0,0.0,4.9786
CMP003-E000604,CMP003,C000604,treatment,2,0,0,0.0,1.9915
CMP003-E000605,CMP003,C000605,treatment,6,0,0,0.0,5.9744
CMP003-E000606,CMP003,C000606,control,0,0,0,0.0,0.0
CMP003-E000607,CMP003,C000607,treatment,1,0,0,0.0,0.9957
CMP003-E000608,CMP003,C000608,treatment,2,1,1,98.68,1.9915
CMP003-E000609,CMP003,C000609,treatment,2,0,0,0.0,1.9915
CMP003-E000610,CMP003,C000610,treatment,4,0,0,0.0,3.9829
CMP003-E000611,CMP003,C000611,treatment,2,0,0,0.0,1.9915
CMP003-E000612,CMP003,C000612,treatment,3,0,0,0.0,2.9872
CMP003-E000613,CMP003,C000613,treatment,5,1,0,0.0,4.9786
CMP003-E000614,CMP003,C000614,treatment,2,0,0,0.0,1.9915
CMP003-E000615,CMP003,C000615,treatment,4,0,0,0.0,3.9829
CMP003-E000616,CMP003,C000616,control,0,0,0,0.0,0.0
CMP003-E000617,CMP003,C000617,treatment,3,0,0,0.0,2.9872
CMP003-E000618,CMP003,C000618,treatment,2,1,0,0.0,1.9915
CMP003-E000619,CMP003,C000619,treatment,6,0,0,0.0,5.9744
CMP003-E000620,CMP003,C000620,treatment,2,0,0,0.0,1.9915
CMP003-E000621,CMP003,C000621,control,0,0,0,0.0,0.0
CMP003-E000622,CMP003,C000622,treatment,4,1,0,0.0,3.9829
CMP003-E000623,CMP003,C000623,treatment,4,0,0,0.0,3.9829
CMP003-E000624,CMP003,C000624,control,0,0,0,0.0,0.0
CMP003-E000625,CMP003,C000625,control,0,0,0,0.0,0.0
CMP003-E000626,CMP003,C000626,treatment,2,0,0,0.0,1.9915
CMP003-E000627,CMP003,C000627,treatment,3,0,0,0.0,2.9872
CMP003-E000628,CMP003,C000628,treatment,6,0,0,0.0,5.9744
CMP003-E000629,CMP003,C000629,control,0,0,1,34.66,0.0
CMP003-E000630,CMP003,C000630,control,0,0,0,0.0,0.0
CMP003-E000631,CMP003,C000631,treatment,3,1,0,0.0,2.9872
CMP003-E000632,CMP003,C000632,treatment,5,0,0,0.0,4.9786
CMP003-E000633,CMP003,C000633,control,0,0,0,0.0,0.0
CMP003-E000634,CMP003,C000634,treatment,1,0,1,34.69,0.9957
CMP003-E000635,CMP003,C000635,treatment,3,0,0,0.0,2.9872
CMP003-E000636,CMP003,C000636,control,0,0,0,0.0,0.0
CMP003-E000637,CMP003,C000637,treatment,2,0,0,0.0,1.9915
CMP003-E000638,CMP003,C000638,treatment,4,1,0,0.0,3.9829
CMP003-E000639,CMP003,C000639,treatment,9,0,0,0.0,8.9616
CMP003-E000640,CMP003,C000640,control,0,0,0,0.0,0.0
CMP003-E000641,CMP003,C000641,treatment,5,1,0,0.0,4.9786
CMP003-E000642,CMP003,C000642,control,0,0,0,0.0,0.0
CMP003-E000643,CMP003,C000643,control,0,0,0,0.0,0.0
CMP003-E000644,CMP003,C000644,treatment,2,0,0,0.0,1.9915
CMP003-E000645,CMP003,C000645,treatment,3,0,0,0.0,2.9872
CMP003-E000646,CMP003,C000646,control,0,0,0,0.0,0.0
CMP003-E000647,CMP003,C000647,control,0,0,0,0.0,0.0
CMP003-E000648,CMP003,C000648,treatment,1,0,0,0.0,0.9957
CMP003-E000649,CMP003,C000649,control,0,0,0,0.0,0.0
CMP003-E000650,CMP003,C000650,treatment,1,0,0,0.0,0.9957
CMP003-E000651,CMP003,C000651,treatment,2,0,1,158.96,1.9915
CMP003-E000652,CMP003,C000652,control,0,0,0,0.0,0.0
CMP003-E000653,CMP003,C000653,control,0,0,0,0.0,0.0
CMP003-E000654,CMP003,C000654,treatment,1,0,0,0.0,0.9957
CMP003-E000655,CMP003,C000655,treatment,6,1,0,0.0,5.9744
CMP003-E000656,CMP003,C000656,treatment,1,0,1,33.37,0.9957
CMP003-E000657,CMP003,C000657,treatment,2,0,0,0.0,1.9915
CMP003-E000658,CMP003,C000658,treatment,6,0,1,40.65,5.9744
CMP003-E000659,CMP003,C000659,treatment,6,0,0,0.0,5.9744
CMP003-E000660,CMP003,C000660,treatment,1,0,1,90.94,0.9957
CMP003-E000661,CMP003,C000661,treatment,2,0,0,0.0,1.9915
CMP003-E000662,CMP003,C000662,treatment,6,0,0,0.0,5.9744
CMP003-E000663,CMP003,C000663,treatment,1,0,0,0.0,0.9957
CMP003-E000664,CMP003,C000664,treatment,3,2,0,0.0,2.9872
CMP003-E000665,CMP003,C000665,treatment,5,0,0,0.0,4.9786
CMP003-E000666,CMP003,C000666,treatment,4,0,0,0.0,3.9829
CMP003-E000667,CMP003,C000667,treatment,1,0,0,0.0,0.9957
CMP003-E000668,CMP003,C000668,treatment,3,0,0,0.0,2.9872
CMP003-E000669,CMP003,C000669,treatment,2,0,0,0.0,1.9915
CMP003-E000670,CMP003,C000670,treatment,3,0,0,0.0,2.9872
CMP003-E000671,CMP003,C000671,treatment,4,1,0,0.0,3.9829
CMP003-E000672,CMP003,C000672,treatment,1,0,0,0.0,0.9957
CMP003-E000673,CMP003,C000673,treatment,4,0,0,0.0,3.9829
CMP003-E000674,CMP003,C000674,control,0,0,0,0.0,0.0
CMP003-E000675,CMP003,C000675,treatment,6,1,0,0.0,5.9744
CMP003-E000676,CMP003,C000676,treatment,6,1,0,0.0,5.9744
CMP003-E000677,CMP003,C000677,treatment,7,0,0,0.0,6.9701
CMP003-E000678,CMP003,C000678,control,0,0,0,0.0,0.0
CMP003-E000679,CMP003,C000679,treatment,4,0,0,0.0,3.9829
CMP003-E000680,CMP003,C000680,treatment,3,0,0,0.0,2.9872
CMP003-E000681,CMP003,C000681,treatment,1,0,0,0.0,0.9957
CMP003-E000682,CMP003,C000682,treatment,4,0,0,0.0,3.9829
CMP003-E000683,CMP003,C000683,treatment,3,1,0,0.0,2.9872
CMP003-E000684,CMP003,C000684,control,0,0,0,0.0,0.0
CMP003-E000685,CMP003,C000685,treatment,2,1,0,0.0,1.9915
CMP003-E000686,CMP003,C000686,treatment,3,1,0,0.0,2.9872
CMP003-E000687,CMP003,C000687,treatment,4,0,0,0.0,3.9829
CMP003-E000688,CMP003,C000688,treatment,2,0,0,0.0,1.9915
CMP003-E000689,CMP003,C000689,control,0,0,0,0.0,0.0
CMP003-E000690,CMP003,C000690,treatment,2,0,0,0.0,1.9915
CMP003-E000691,CMP003,C000691,control,0,0,0,0.0,0.0
CMP003-E000692,CMP003,C000692,treatment,6,2,0,0.0,5.9744
CMP003-E000693,CMP003,C000693,control,0,0,0,0.0,0.0
CMP003-E000694,CMP003,C000694,treatment,4,1,0,0.0,3.9829
CMP003-E000695,CMP003,C000695,control,0,0,0,0.0,0.0
CMP003-E000696,CMP003,C000696,treatment,2,1,0,0.0,1.9915
CMP003-E000697,CMP003,C000697,treatment,2,1,1,69.31,1.9915
CMP003-E000698,CMP003,C000698,control,0,0,0,0.0,0.0
CMP003-E000699,CMP003,C000699,treatment,6,2,0,0.0,5.9744
CMP003-E000700,CMP003,C000700,treatment,3,0,0,0.0,2.9872
CMP003-E000701,CMP003,C000701,control,0,0,0,0.0,0.0
CMP003-E000702,CMP003,C000702,treatment,3,0,0,0.0,2.9872
CMP003-E000703,CMP003,C000703,treatment,2,0,0,0.0,1.9915
CMP003-E000704,CMP003,C000704,treatment,3,0,0,0.0,2.9872
CMP003-E000705,CMP003,C000705,treatment,4,0,0,0.0,3.9829
CMP003-E000706,CMP003,C000706,treatment,6,2,0,0.0,5.9744
CMP003-E000707,CMP003,C000707,treatment,3,0,0,0.0,2.9872
CMP003-E000708,CMP003,C000708,treatment,4,0,0,0.0,3.9829
CMP003-E000709,CMP003,C000709,treatment,7,0,0,0.0,6.9701
CMP003-E000710,CMP003,C000710,treatment,2,1,0,0.0,1.9915
CMP003-E000711,CMP003,C000711,treatment,11,1,0,0.0,10.953
CMP003-E000712,CMP003,C000712,control,0,0,0,0.0,0.0
CMP003-E000713,CMP003,C000713,control,0,0,0,0.0,0.0
CMP003-E000714,CMP003,C000714,treatment,5,0,0,0.0,4.9786
CMP003-E000715,CMP003,C000715,control,0,0,0,0.0,0.0
CMP003-E000716,CMP003,C000716,treatment,4,0,0,0.0,3.9829
CMP003-E000717,CMP003,C000717,treatment,4,0,0,0.0,3.9829
CMP003-E000718,CMP003,C000718,control,0,0,0,0.0,0.0
CMP003-E000719,CMP003,C000719,treatment,1,0,0,0.0,0.9957
CMP003-E000720,CMP003,C000720,control,0,0,0,0.0,0.0
CMP003-E000721,CMP003,C000721,treatment,5,0,0,0.0,4.9786
CMP003-E000722,CMP003,C000722,control,0,0,0,0.0,0.0
CMP003-E000723,CMP003,C000723,treatment,5,1,0,0.0,4.9786
CMP003-E000724,CMP003,C000724,control,0,0,0,0.0,0.0
CMP003-E000725,CMP003,C000725,treatment,2,0,1,53.29,1.9915
CMP003-E000726,CMP003,C000726,control,0,0,0,0.0,0.0
CMP003-E000727,CMP003,C000727,treatment,1,0,0,0.0,0.9957
CMP003-E000728,CMP003,C000728,treatment,7,1,0,0.0,6.9701
CMP003-E000729,CMP003,C000729,treatment,4,2,0,0.0,3.9829
CMP003-E000730,CMP003,C000730,control,0,0,0,0.0,0.0
CMP003-E000731,CMP003,C000731,treatment,2,0,0,0.0,1.9915
CMP003-E000732,CMP003,C000732,control,0,0,0,0.0,0.0
CMP003-E000733,CMP003,C000733,treatment,3,0,0,0.0,2.9872
CMP003-E000734,CMP003,C000734,treatment,2,0,0,0.0,1.9915
CMP003-E000735,CMP003,C000735,control,0,0,0,0.0,0.0
CMP003-E000736,CMP003,C000736,treatment,3,0,0,0.0,2.9872
CMP003-E000737,CMP003,C000737,control,0,0,0,0.0,0.0
CMP003-E000738,CMP003,C000738,treatment,3,3,0,0.0,2.9872
CMP003-E000739,CMP003,C000739,treatment,3,1,0,0.0,2.9872
CMP003-E000740,CMP003,C000740,control,0,0,0,0.0,0.0
CMP003-E000741,CMP003,C000741,control,0,0,0,0.0,0.0
CMP003-E000742,CMP003,C000742,treatment,3,0,0,0.0,2.9872
CMP003-E000743,CMP003,C000743,treatment,4,0,0,0.0,3.9829
CMP003-E000744,CMP003,C000744,treatment,5,0,0,0.0,4.9786
CMP003-E000745,CMP003,C000745,treatment,4,0,0,0.0,3.9829
CMP003-E000746,CMP003,C000746,treatment,4,1,0,0.0,3.9829
CMP003-E000747,CMP003,C000747,treatment,1,0,0,0.0,0.9957
CMP003-E000748,CMP003,C000748,treatment,5,0,0,0.0,4.9786
CMP003-E000749,CMP003,C000749,treatment,3,1,0,0.0,2.9872
CMP003-E000750,CMP003,C000750,treatment,4,1,0,0.0,3.9829
CMP003-E000751,CMP003,C000751,control,0,0,0,0.0,0.0
CMP003-E000752,CMP003,C000752,treatment,5,0,0,0.0,4.9786
CMP003-E000753,CMP003,C000753,control,0,0,0,0.0,0.0
CMP003-E000754,CMP003,C000754,control,0,0,0,0.0,0.0
CMP003-E000755,CMP003,C000755,treatment,3,0,0,0.0,2.9872
CMP003-E000756,CMP003,C000756,treatment,4,0,0,0.0,3.9829
CMP003-E000757,CMP003,C000757,control,0,0,0,0.0,0.0
CMP003-E000758,CMP003,C000758,treatment,1,0,0,0.0,0.9957
CMP003-E000759,CMP003,C000759,treatment,4,0,0,0.0,3.9829
CMP003-E000760,CMP003,C000760,treatment,4,0,0,0.0,3.9829
CMP003-E000761,CMP003,C000761,treatment,4,0,0,0.0,3.9829
CMP003-E000762,CMP003,C000762,treatment,3,0,0,0.0,2.9872
CMP003-E000763,CMP003,C000763,treatment,1,0,0,0.0,0.9957
CMP003-E000764,CMP003,C000764,control,0,0,0,0.0,0.0
CMP003-E000765,CMP003,C000765,treatment,5,0,0,0.0,4.9786
CMP003-E000766,CMP003,C000766,treatment,4,0,0,0.0,3.9829
CMP003-E000767,CMP003,C000767,control,0,0,0,0.0,0.0
CMP003-E000768,CMP003,C000768,control,0,0,0,0.0,0.0
CMP003-E000769,CMP003,C000769,control,0,0,0,0.0,0.0
CMP003-E000770,CMP003,C000770,treatment,8,0,0,0.0,7.9658
CMP003-E000771,CMP003,C000771,treatment,6,2,1,72.03,5.9744
CMP003-E000772,CMP003,C000772,control,0,0,0,0.0,0.0
CMP003-E000773,CMP003,C000773,treatment,3,0,0,0.0,2.9872
CMP003-E000774,CMP003,C000774,treatment,4,0,0,0.0,3.9829
CMP003-E000775,CMP003,C000775,treatment,1,0,0,0.0,0.9957
CMP003-E000776,CMP003,C000776,treatment,5,0,0,0.0,4.9786
CMP003-E000777,CMP003,C000777,treatment,8,1,0,0.0,7.9658
CMP003-E000778,CMP003,C000778,control,0,0,0,0.0,0.0
CMP003-E000779,CMP003,C000779,treatment,3,2,0,0.0,2.9872
CMP003-E000780,CMP003,C000780,treatment,4,0,0,0.0,3.9829
CMP003-E000781,CMP003,C000781,treatment,1,0,0,0.0,0.9957
CMP003-E000782,CMP003,C000782,treatment,2,0,1,152.95,1.9915
CMP003-E000783,CMP003,C000783,treatment,3,0,0,0.0,2.9872
CMP003-E000784,CMP003,C000784,treatment,3,1,0,0.0,2.9872
CMP003-E000785,CMP003,C000785,treatment,2,0,0,0.0,1.9915
CMP003-E000786,CMP003,C000786,treatment,3,0,0,0.0,2.9872
CMP003-E000787,CMP003,C000787,treatment,1,0,0,0.0,0.9957
CMP003-E000788,CMP003,C000788,treatment,7,1,0,0.0,6.9701
CMP003-E000789,CMP003,C000789,treatment,1,0,0,0.0,0.9957
CMP003-E000790,CMP003,C000790,control,0,0,0,0.0,0.0
CMP003-E000791,CMP003,C000791,treatment,4,0,0,0.0,3.9829
CMP003-E000792,CMP003,C000792,treatment,3,0,0,0.0,2.9872
CMP003-E000793,CMP003,C000793,treatment,2,0,0,0.0,1.9915
CMP003-E000794,CMP003,C000794,treatment,4,1,1,151.68,3.9829
CMP003-E000795,CMP003,C000795,treatment,4,0,0,0.0,3.9829
CMP003-E000796,CMP003,C000796,treatment,7,0,0,0.0,6.9701
CMP003-E000797,CMP003,C000797,treatment,4,0,0,0.0,3.9829
CMP003-E000798,CMP003,C000798,treatment,7,1,0,0.0,6.9701
CMP003-E000799,CMP003,C000799,treatment,1,0,0,0.0,0.9957
CMP003-E000800,CMP003,C000800,treatment,2,0,0,0.0,1.9915
CMP003-E000801,CMP003,C000801,control,0,0,0,0.0,0.0
CMP003-E000802,CMP003,C000802,treatment,1,0,0,0.0,0.9957
CMP003-E000803,CMP003,C000803,treatment,3,1,0,0.0,2.9872
CMP003-E000804,CMP003,C000804,control,0,0,0,0.0,0.0
CMP003-E000805,CMP003,C000805,control,0,0,0,0.0,0.0
CMP003-E000806,CMP003,C000806,treatment,2,1,0,0.0,1.9915
CMP003-E000807,CMP003,C000807,treatment,4,0,0,0.0,3.9829
CMP003-E000808,CMP003,C000808,treatment,2,0,0,0.0,1.9915
CMP003-E000809,CMP003,C000809,treatment,2,1,0,0.0,1.9915
CMP003-E000810,CMP003,C000810,treatment,2,0,0,0.0,1.9915
CMP003-E000811,CMP003,C000811,treatment,3,0,1,179.42,2.9872
CMP003-E000812,CMP003,C000812,control,0,0,0,0.0,0.0
CMP003-E000813,CMP003,C000813,treatment,5,0,0,0.0,4.9786
CMP003-E000814,CMP003,C000814,treatment,5,0,1,77.67,4.9786
CMP003-E000815,CMP003,C000815,treatment,2,1,0,0.0,1.9915
CMP003-E000816,CMP003,C000816,treatment,4,1,0,0.0,3.9829
CMP003-E000817,CMP003,C000817,control,0,0,0,0.0,0.0
CMP003-E000818,CMP003,C000818,control,0,0,0,0.0,0.0
CMP003-E000819,CMP003,C000819,control,0,0,0,0.0,0.0
CMP003-E000820,CMP003,C000820,treatment,2,0,0,0.0,1.9915
CMP003-E000821,CMP003,C000821,control,0,0,1,197.25,0.0
CMP003-E000822,CMP003,C000822,treatment,1,0,0,0.0,0.9957
CMP003-E000823,CMP003,C000823,treatment,1,0,0,0.0,0.9957
CMP003-E000824,CMP003,C000824,treatment,7,2,0,0.0,6.9701
CMP003-E000825,CMP003,C000825,control,0,0,0,0.0,0.0
CMP003-E000826,CMP003,C000826,treatment,1,0,0,0.0,0.9957
CMP003-E000827,CMP003,C000827,control,0,0,0,0.0,0.0
CMP003-E000828,CMP003,C000828,control,0,0,0,0.0,0.0
CMP003-E000829,CMP003,C000829,treatment,1,0,0,0.0,0.9957
CMP003-E000830,CMP003,C000830,treatment,3,0,0,0.0,2.9872
CMP003-E000831,CMP003,C000831,treatment,5,0,0,0.0,4.9786
CMP003-E000832,CMP003,C000832,treatment,5,0,0,0.0,4.9786
CMP003-E000833,CMP003,C000833,treatment,2,0,0,0.0,1.9915
CMP003-E000834,CMP003,C000834,control,0,0,0,0.0,0.0
CMP003-E000835,CMP003,C000835,treatment,3,0,0,0.0,2.9872
CMP003-E000836,CMP003,C000836,treatment,5,2,0,0.0,4.9786
CMP003-E000837,CMP003,C000837,treatment,4,0,0,0.0,3.9829
CMP003-E000838,CMP003,C000838,control,0,0,0,0.0,0.0
CMP003-E000839,CMP003,C000839,treatment,4,1,0,0.0,3.9829
CMP003-E000840,CMP003,C000840,treatment,4,1,0,0.0,3.9829
CMP003-E000841,CMP003,C000841,treatment,2,1,1,157.75,1.9915
CMP003-E000842,CMP003,C000842,control,0,0,0,0.0,0.0
CMP003-E000843,CMP003,C000843,treatment,4,2,0,0.0,3.9829
CMP003-E000844,CMP003,C000844,treatment,2,0,1,40.58,1.9915
CMP003-E000845,CMP003,C000845,control,0,0,0,0.0,0.0
CMP003-E000846,CMP003,C000846,treatment,3,1,0,0.0,2.9872
CMP003-E000847,CMP003,C000847,control,0,0,1,101.14,0.0
CMP003-E000848,CMP003,C000848,treatment,1,0,0,0.0,0.9957
CMP003-E000849,CMP003,C000849,treatment,3,0,0,0.0,2.9872
CMP003-E000850,CMP003,C000850,control,0,0,0,0.0,0.0
CMP003-E000851,CMP003,C000851,treatment,2,0,0,0.0,1.9915
CMP003-E000852,CMP003,C000852,treatment,3,0,0,0.0,2.9872
CMP003-E000853,CMP003,C000853,treatment,2,1,0,0.0,1.9915
CMP003-E000854,CMP003,C000854,treatment,2,0,0,0.0,1.9915
CMP003-E000855,CMP003,C000855,control,0,0,0,0.0,0.0
CMP003-E000856,CMP003,C000856,treatment,3,1,0,0.0,2.9872
CMP003-E000857,CMP003,C000857,treatment,3,0,0,0.0,2.9872
CMP003-E000858,CMP003,C000858,treatment,2,0,0,0.0,1.9915
CMP003-E000859,CMP003,C000859,treatment,1,0,0,0.0,0.9957
CMP003-E000860,CMP003,C000860,control,0,0,0,0.0,0.0
CMP003-E000861,CMP003,C000861,control,0,0,0,0.0,0.0
CMP003-E000862,CMP003,C000862,control,0,0,0,0.0,0.0
CMP003-E000863,CMP003,C000863,treatment,7,0,0,0.0,6.9701
CMP003-E000864,CMP003,C000864,treatment,4,1,0,0.0,3.9829
CMP003-E000865,CMP003,C000865,treatment,7,0,0,0.0,6.9701
CMP003-E000866,CMP003,C000866,control,0,0,0,0.0,0.0
CMP003-E000867,CMP003,C000867,treatment,3,0,0,0.0,2.9872
CMP003-E000868,CMP003,C000868,treatment,2,1,0,0.0,1.9915
CMP003-E000869,CMP003,C000869,treatment,5,0,1,204.03,4.9786
CMP003-E000870,CMP003,C000870,treatment,1,0,0,0.0,0.9957
